Frame,Time (s),Red,Green,Blue,Greyscale
461,0.922,16.0986166,10.56771851,5.206822395,11.60638046
462,0.924,16.11642456,10.56851482,5.163124084,11.60698986
463,0.926,16.11031246,10.56423759,5.114237785,11.59683037
464,0.928,16.12043095,10.57265282,5.09389782,11.60291672
465,0.93,16.13035107,10.56287861,5.056902885,11.59554672
466,0.932,16.13243771,10.55290222,5.03404808,11.58769894
467,0.934,16.11036015,10.54532623,5.019176483,11.57541752
468,0.936,16.10028362,10.53436184,5.001763344,11.56362343
469,0.938,16.07377529,10.51247597,4.985578537,11.54119015
470,0.94,15.99945068,10.46138859,4.944939613,11.4839325
471,0.942,15.95496559,10.4246521,4.938741684,11.44855118
472,0.944,15.89193916,10.37137985,4.93063736,11.39787674
473,0.946,15.83792114,10.30810833,4.912578583,11.34201336
474,0.948,15.79078484,10.2381115,4.891147614,11.28462124
475,0.95,15.72766304,10.17511368,4.875617027,11.22698402
476,0.952,15.67757511,10.12360287,4.841395378,11.17765808
477,0.954,15.61991787,10.07120991,4.786084175,11.12325764
478,0.956,15.57218266,10.0414114,4.751803398,11.08784771
479,0.958,15.50247002,10.01288319,4.718301773,11.04631042
480,0.96,15.4507246,9.993864059,4.679830551,11.01525784
481,0.962,15.40573311,9.962885857,4.650947571,10.98061275
482,0.964,15.35870075,9.927991867,4.642140388,10.94496536
483,0.966,15.31351948,9.871937752,4.626872063,10.89671898
484,0.968,15.25736046,9.801151276,4.593886375,10.83448029
485,0.97,15.22232056,9.745746613,4.593920708,10.79194164
486,0.972,15.18604469,9.686182976,4.589338303,10.74572754
487,0.974,15.14696121,9.6329422,4.582304001,10.70170212
488,0.976,15.0893364,9.569897652,4.587086678,10.64805126
489,0.978,15.013731,9.497796059,4.565986633,10.58047485
490,0.98,14.94554329,9.429987907,4.548862457,10.5183115
491,0.982,14.84458542,9.349317551,4.499146461,10.43535614
492,0.984,14.75358963,9.269119263,4.48660183,10.35939693
493,0.986,14.67640305,9.203371048,4.46133709,10.29463959
494,0.988,14.59820557,9.14044857,4.44195652,10.23240852
495,0.99,14.53444767,9.100261688,4.43737793,10.18936539
496,0.992,14.45204258,9.071403503,4.442522049,10.14813137
497,0.994,14.41094017,9.052118301,4.451273918,10.12579727
498,0.996,14.3558073,9.028855324,4.459318161,10.09584808
499,0.998,14.31225395,9.032067299,4.494606972,10.08923626
500,1,14.26358986,9.02243042,4.521942139,10.07230854
501,1.002,14.2322607,9.014644623,4.565276146,10.062953
502,1.004,14.19754219,9.002476692,4.580506325,10.047369
503,1.006,14.17817593,8.991986275,4.579569817,10.03522682
504,1.008,14.15690327,8.992931366,4.575966835,10.02864456
505,1.01,14.12500668,8.987784386,4.556005478,10.01397419
506,1.012,14.11971092,8.995986938,4.555532455,10.01745415
507,1.014,14.11413193,9.000120163,4.550514221,10.01763916
508,1.016,14.09389877,8.999564171,4.53689003,10.0098753
509,1.018,14.06322956,8.980809212,4.549399376,9.991131783
510,1.02,14.04926205,8.977115631,4.566430092,9.98658371
511,1.022,14.06897545,8.982233047,4.570625305,9.996152878
512,1.024,14.07459068,8.974427223,4.544568062,9.98985672
513,1.026,14.09551811,8.993574142,4.550116539,10.00815392
514,1.028,14.13261223,9.016060829,4.549906731,10.03236198
515,1.03,14.16307449,9.021574974,4.548047066,10.04469204
516,1.032,14.18544579,9.030838966,4.536914825,10.05544567
517,1.034,14.18674755,9.024107933,4.527833939,10.0509901
518,1.036,14.18635273,9.013086319,4.515656471,10.04300022
519,1.038,14.19905281,9.013941765,4.50615406,10.04573631
520,1.04,14.22024441,9.028061867,4.519735336,10.06228256
521,1.042,14.22523022,9.038816452,4.514820099,10.06956768
522,1.044,14.23550797,9.057510376,4.512909889,10.08350372
523,1.046,14.24671841,9.075261116,4.514737129,10.09746742
524,1.048,14.26186752,9.104230881,4.509967804,10.11845398
525,1.05,14.27379322,9.132932663,4.523655891,10.14018536
526,1.052,14.30050087,9.158054352,4.518854141,10.16221046
527,1.054,14.3407383,9.178555489,4.534560204,10.18799973
528,1.056,14.34841156,9.193722725,4.544115067,10.20063496
529,1.058,14.35859013,9.206064224,4.538965225,10.21052933
530,1.06,14.36332226,9.221982002,4.531334877,10.22023296
531,1.062,14.38030338,9.240291595,4.519527435,10.23461437
532,1.064,14.38485909,9.242517471,4.494318962,10.23450184
533,1.066,14.3657465,9.212478638,4.459247589,10.20697403
534,1.068,14.37866402,9.222563744,4.484256744,10.21985531
535,1.07,14.38653755,9.225592613,4.502511024,10.22625923
536,1.072,14.40122795,9.227190018,4.536315918,10.23528671
537,1.074,14.42614841,9.230964661,4.550969124,10.2464838
538,1.076,14.43024635,9.227931976,4.57495594,10.24867821
539,1.078,14.44734669,9.231796265,4.594367981,10.2585268
540,1.08,14.44649315,9.223859787,4.581825256,10.25151348
541,1.082,14.4596777,9.222753525,4.574461937,10.25433731
542,1.084,14.46048355,9.218647003,4.528957367,10.24717999
543,1.086,14.47311401,9.228851318,4.497128487,10.2531271
544,1.088,14.50689411,9.235277176,4.461812019,10.26304245
545,1.09,14.53239346,9.250576973,4.433914185,10.27653313
546,1.092,14.56532001,9.26848793,4.423784256,10.29567051
547,1.094,14.59138584,9.268849373,4.410817146,10.30186272
548,1.096,14.64236164,9.287408829,4.397670746,10.32687283
549,1.098,14.66827297,9.287025452,4.387890816,10.33342171
550,1.1,14.67372513,9.294007301,4.38907814,10.33929253
551,1.102,14.67913151,9.300439835,4.374519348,10.3430624
552,1.104,14.70476437,9.310461998,4.366062164,10.35538006
553,1.106,14.72586346,9.328010559,4.362941742,10.37180328
554,1.108,14.73741531,9.322382927,4.3484478,10.37051582
555,1.11,14.75498867,9.342568398,4.381443024,10.39123821
556,1.112,14.77758026,9.346954346,4.382434845,10.40093899
557,1.114,14.80642986,9.354840279,4.389629364,10.41482735
558,1.116,14.84168148,9.363005638,4.388717651,10.43011951
559,1.118,14.85135174,9.373529434,4.379213333,10.43817139
560,1.12,14.86212349,9.380005836,4.353128433,10.44229698
561,1.122,14.86608887,9.383731842,4.320485115,10.44156933
562,1.124,14.87045383,9.402523041,4.305054665,10.45235348
563,1.126,14.85317612,9.404269218,4.288398743,10.44621849
564,1.128,14.84764576,9.401625633,4.26557827,10.44044781
565,1.13,14.81994724,9.380631447,4.260607719,10.4191761
566,1.132,14.80583382,9.35454464,4.26124382,10.39980698
567,1.134,14.79047585,9.333427429,4.268834114,10.38344479
568,1.136,14.76076317,9.300580025,4.262074471,10.35436153
569,1.138,14.75068855,9.296365738,4.270492554,10.34988976
570,1.14,14.73225021,9.286402702,4.265552521,10.3381815
571,1.142,14.71626759,9.26698494,4.260643005,10.32143211
572,1.144,14.71886444,9.26299572,4.267540932,10.32076931
573,1.146,14.69486427,9.2455616,4.254077911,10.3018465
574,1.148,14.69453239,9.220823288,4.254498482,10.28706169
575,1.15,14.66080761,9.190572739,4.245563507,10.25829887
576,1.152,14.64414215,9.160776138,4.261869431,10.23766041
577,1.154,14.62136841,9.129452705,4.267148018,10.21304893
578,1.156,14.60470963,9.130309105,4.274749756,10.20953941
579,1.158,14.59141159,9.119897842,4.289398193,10.20101738
580,1.16,14.57879162,9.117628098,4.287725449,10.19558525
581,1.162,14.57333946,9.117127419,4.285377502,10.19361496
582,1.164,14.54489231,9.117805481,4.266718864,10.18324852
583,1.166,14.5339222,9.121524811,4.286261559,10.1846199
584,1.168,14.52402592,9.107108116,4.292573929,10.1740551
585,1.17,14.5326376,9.103261948,4.285383224,10.17361164
586,1.172,14.54530048,9.098867416,4.277236938,10.17346859
587,1.174,14.53820801,9.093737602,4.268507004,10.16728306
588,1.176,14.52764225,9.07854557,4.265656471,10.15499878
589,1.178,14.49943256,9.070554733,4.238512993,10.13850212
590,1.18,14.50755024,9.075081825,4.257131577,10.14595222
591,1.182,14.50704098,9.069777489,4.274145126,10.14460278
592,1.184,14.52458763,9.066573143,4.284934998,10.14945889
593,1.186,14.51842594,9.067051888,4.311644554,10.15087986
594,1.188,14.52103138,9.070411682,4.31744194,10.15414619
595,1.19,14.49468899,9.062922478,4.31772995,10.14163685
596,1.192,14.48275948,9.057831764,4.301148415,10.13335419
597,1.194,14.48684311,9.072626114,4.315896988,10.14492512
598,1.196,14.48354053,9.074943542,4.309474945,10.14454365
599,1.198,14.4947691,9.079032898,4.314878464,10.15081215
600,1.2,14.48172188,9.072347641,4.308743477,10.14227772
601,1.202,14.47775841,9.071965218,4.310822487,10.14149475
602,1.204,14.48036671,9.066348076,4.320379257,10.1397562
603,1.206,14.43706608,9.056433678,4.315802574,10.12023544
604,1.208,14.42995358,9.051124573,4.339011192,10.11800385
605,1.21,14.41796494,9.019696236,4.337569237,10.09605503
606,1.212,14.40691757,9.004146576,4.335925102,10.08320332
607,1.214,14.38337994,8.983789444,4.333339691,10.06404686
608,1.216,14.3527174,8.950139046,4.325184822,10.03406715
609,1.218,14.3289299,8.933936119,4.333786964,10.01848412
610,1.22,14.30637074,8.918001175,4.336275101,10.00248146
611,1.222,14.31214142,8.931918144,4.342549324,10.01347542
612,1.224,14.31075001,8.933347702,4.35170269,10.01493454
613,1.226,14.31829071,8.931324959,4.36948204,10.01775646
614,1.228,14.3283596,8.934348106,4.379681587,10.02380943
615,1.23,14.33038616,8.939917564,4.383891106,10.02830315
616,1.232,14.33081055,8.925175667,4.370372772,10.01800346
617,1.234,14.31454277,8.893215179,4.350595474,9.991467476
618,1.236,14.33107662,8.876142502,4.363718987,9.988325119
619,1.238,14.35491562,8.876139641,4.389191628,9.998293877
620,1.24,14.37013817,8.888729095,4.402849197,10.01226044
621,1.242,14.39525318,8.891347885,4.417941093,10.02285671
622,1.244,14.40503883,8.897315979,4.428449631,10.03042793
623,1.246,14.42217541,8.898989677,4.437392235,10.03756332
624,1.248,14.41328335,8.910017967,4.422294617,10.03942394
625,1.25,14.42032719,8.929527283,4.430380821,10.05419064
626,1.252,14.41946983,8.938411713,4.413181305,10.05734348
627,1.254,14.43217087,8.960084915,4.408304214,10.07298565
628,1.256,14.46031666,8.978129387,4.413036346,10.09263134
629,1.258,14.49115753,8.996474266,4.426704407,10.11431503
630,1.26,14.50817966,9.026357651,4.450964928,10.13932896
631,1.262,14.53645611,9.047704697,4.439427376,10.15926647
632,1.264,14.56552792,9.068885803,4.462598801,10.18350697
633,1.266,14.59415722,9.077659607,4.492240906,10.2001667
634,1.268,14.60730648,9.095215797,4.514722824,10.21683121
635,1.27,14.64997005,9.119884491,4.542206764,10.24756813
636,1.272,14.67461586,9.13612175,4.560715675,10.26649857
637,1.274,14.6874609,9.152693748,4.564034462,10.28018284
638,1.276,14.68464851,9.175252914,4.541546822,10.28979874
639,1.278,14.72524452,9.206987381,4.532648087,10.32023716
640,1.28,14.76010513,9.242705345,4.515233994,10.34948063
641,1.282,14.76865959,9.258945465,4.504101753,10.36028004
642,1.284,14.74738121,9.258603096,4.513637543,10.35477066
643,1.286,14.72075272,9.246519089,4.523537636,10.34085655
644,1.288,14.69072914,9.238578796,4.534674644,10.32837486
645,1.29,14.64532089,9.232852936,4.526999474,10.31035995
646,1.292,14.6277647,9.247755051,4.535848618,10.31526184
647,1.294,14.63696575,9.276540756,4.555575371,10.33720016
648,1.296,14.6176033,9.305936813,4.568687439,10.34985256
649,1.298,14.62256622,9.340621948,4.586184502,10.37374687
650,1.3,14.61741829,9.382216454,4.611984253,10.39945889
651,1.302,14.63227463,9.405820847,4.63439846,10.42022228
652,1.304,14.63639259,9.417247772,4.640221596,10.42846012
653,1.306,14.64773083,9.410916328,4.663953781,10.43131065
654,1.308,14.62803841,9.392883301,4.660095215,10.41439819
655,1.31,14.62414742,9.366357803,4.645367622,10.39600372
656,1.312,14.60066319,9.325324059,4.637485504,10.36393356
657,1.314,14.58218384,9.309790611,4.620214462,10.34718895
658,1.316,14.55907726,9.309378624,4.61619091,10.339468
659,1.318,14.54044151,9.323661804,4.611170769,10.34174061
660,1.32,14.55167961,9.361513138,4.630712509,10.36962605
661,1.322,14.5721817,9.397054672,4.630794525,10.39685345
662,1.324,14.55575848,9.425087929,4.634846687,10.40878963
663,1.326,14.55790997,9.432090759,4.647169113,10.41492939
664,1.328,14.57629871,9.445738792,4.664063454,10.43048859
665,1.33,14.59811115,9.464911461,4.690511703,10.45126629
666,1.332,14.61771011,9.49674511,4.683517456,10.47472668
667,1.334,14.62472057,9.542051315,4.693315506,10.50484085
668,1.336,14.65477753,9.580889702,4.674835205,10.53448582
669,1.338,14.68377304,9.632638931,4.66697216,10.57267475
670,1.34,14.71783257,9.679841042,4.639614105,10.60738945
671,1.342,14.74254227,9.697851181,4.593951225,10.62024498
672,1.344,14.75971508,9.705411911,4.57775116,10.62806797
673,1.346,14.76927185,9.689314842,4.529414177,10.61555862
674,1.348,14.78550243,9.67639637,4.527366638,10.61296558
675,1.35,14.79033279,9.668636322,4.512613297,10.60805893
676,1.352,14.80381203,9.668479919,4.512306213,10.61200428
677,1.354,14.81327724,9.688135147,4.52377224,10.62770844
678,1.356,14.8092556,9.696102142,4.529830933,10.63199043
679,1.358,14.81201363,9.709810257,4.532619476,10.64101219
680,1.36,14.82721519,9.716659546,4.530436516,10.64919662
681,1.362,14.86506939,9.743977547,4.546345711,10.67864037
682,1.364,14.8807869,9.75906086,4.532562256,10.6905117
683,1.366,14.89902782,9.771043777,4.521395683,10.70182037
684,1.368,14.92294121,9.771308899,4.521626472,10.70934391
685,1.37,14.93153763,9.76805687,4.538519859,10.71197414
686,1.372,14.96979237,9.772864342,4.564242363,10.72888088
687,1.374,14.988801,9.763515472,4.568394661,10.72941017
688,1.376,15.00272369,9.746851921,4.592881203,10.72665024
689,1.378,15.03107738,9.726468086,4.599306107,10.724226
690,1.38,15.07314301,9.719569206,4.580834389,10.73048592
691,1.382,15.11023331,9.716108322,4.570775032,10.73826981
692,1.384,15.13554859,9.709793091,4.56585598,10.74160099
693,1.386,15.16699028,9.686589241,4.555465698,10.73615932
694,1.388,15.19404984,9.655437469,4.53992939,10.7240324
695,1.39,15.22455406,9.636664391,4.556282997,10.72431278
696,1.392,15.25541687,9.608582497,4.561188698,10.71766949
697,1.394,15.27228069,9.578440666,4.578742981,10.70685387
698,1.396,15.28268623,9.544712067,4.596682549,10.69220066
699,1.398,15.25314617,9.520054817,4.606532097,10.66982937
700,1.4,15.22737789,9.501120567,4.6024189,10.65069866
701,1.402,15.19500446,9.469630241,4.579693794,10.61973
702,1.404,15.16286087,9.439501762,4.56711483,10.5912075
703,1.406,15.14870167,9.424242973,4.569243431,10.57813454
704,1.408,15.12832069,9.400068283,4.582108498,10.55931282
705,1.41,15.09269428,9.377674103,4.580008507,10.53526211
706,1.412,15.05483437,9.344818115,4.586441994,10.50525379
707,1.414,15.00195503,9.316325188,4.587512016,10.47285461
708,1.416,14.93812656,9.270928383,4.579456329,10.42598438
709,1.418,14.88435841,9.229467392,4.599411964,10.3878479
710,1.42,14.82546902,9.178289413,4.595909119,10.34020805
711,1.422,14.75067043,9.115724564,4.58894825,10.28020859
712,1.424,14.65791798,9.053848267,4.57888031,10.21500111
713,1.426,14.57473469,9.003838539,4.572914124,10.15998363
714,1.428,14.49772072,8.96031189,4.55616951,10.10952759
715,1.43,14.42075253,8.917694092,4.543233871,10.0598135
716,1.432,14.36478806,8.889091492,4.558572769,10.02834797
717,1.434,14.30474472,8.83673954,4.55592823,9.979150772
718,1.436,14.24002743,8.795623779,4.552604675,9.935785294
719,1.438,14.17856216,8.754826546,4.550944328,9.892824173
720,1.44,14.11390972,8.722482681,4.552887917,9.854641914
721,1.442,14.0450592,8.696992874,4.584583282,9.822938919
722,1.444,13.97404194,8.661045074,4.591166496,9.780968666
723,1.446,13.9434824,8.638729095,4.598840714,9.759884834
724,1.448,13.88611794,8.602513313,4.578453064,9.719325066
725,1.45,13.8078022,8.570443153,4.551707268,9.673986435
726,1.452,13.74326229,8.543885231,4.552807808,9.638987541
727,1.454,13.67659664,8.522335052,4.538607597,9.604775429
728,1.456,13.61068726,8.495558739,4.520153046,9.567572594
729,1.458,13.53043652,8.463809013,4.501587868,9.522469521
730,1.46,13.46201611,8.442921638,4.507866859,9.490566254
731,1.462,13.39935398,8.417367935,4.489967346,9.454889297
732,1.464,13.32981396,8.389630318,4.470247269,9.415616989
733,1.466,13.2750473,8.377832413,4.472317696,9.392485619
734,1.468,13.23479176,8.364315033,4.476081848,9.372898102
735,1.47,13.1999855,8.359744072,4.475338936,9.359700203
736,1.472,13.14949989,8.359287262,4.453886986,9.341788292
737,1.474,13.13658619,8.377842903,4.446738243,9.348236084
738,1.476,13.12272644,8.393751144,4.434105873,9.352145195
739,1.478,13.10795212,8.396722794,4.431512833,9.349267006
740,1.48,13.09393406,8.396609306,4.424634933,9.344041824
741,1.482,13.06936073,8.391025543,4.431609154,9.33419323
742,1.484,13.05909061,8.387458801,4.44446373,9.330418587
743,1.486,13.04248333,8.380085945,4.452539444,9.321681976
744,1.488,13.04738331,8.383265495,4.479856491,9.328445435
745,1.49,13.03471661,8.366295815,4.470336914,9.313662529
746,1.492,13.0224781,8.345950127,4.459373474,9.296969414
747,1.494,12.99521637,8.322317123,4.47116375,9.276409149
748,1.496,12.96202278,8.311721802,4.453534126,9.257947922
749,1.498,12.93328762,8.306832314,4.445017815,9.24565506
750,1.5,12.91697884,8.316263199,4.421978951,9.243347168
751,1.502,12.93092632,8.336494446,4.432305336,9.2607584
752,1.504,12.95334339,8.363308907,4.431367874,9.283122063
753,1.506,12.96331024,8.385371208,4.431048393,9.299087524
754,1.508,12.97540951,8.398508072,4.434735298,9.310997009
755,1.51,12.98172474,8.410998344,4.444126129,9.321129799
756,1.512,12.99776077,8.431941032,4.449083328,9.338801384
757,1.514,12.99985504,8.442959785,4.431414604,9.343632698
758,1.516,13.03754234,8.465928078,4.447266579,9.370469093
759,1.518,13.05454159,8.486665726,4.453175545,9.388382912
760,1.52,13.08415699,8.512706757,4.464632988,9.414030075
761,1.522,13.10078239,8.533256531,4.453337669,9.429521561
762,1.524,13.12664604,8.561574936,4.456336021,9.454404831
763,1.526,13.15784931,8.588210106,4.465022087,9.480173111
764,1.528,13.18566513,8.616026878,4.460793495,9.504354477
765,1.53,13.21806812,8.645641327,4.451747894,9.530620575
766,1.532,13.24880791,8.657524109,4.431788445,9.544521332
767,1.534,13.25016785,8.671888351,4.417621613,9.55175209
768,1.536,13.27552795,8.687605858,4.39065361,9.565361977
769,1.538,13.31673336,8.706125259,4.378582001,9.587239265
770,1.54,13.35477352,8.714570045,4.38079834,9.603847504
771,1.542,13.36805248,8.723279953,4.380978584,9.612802505
772,1.544,13.41082191,8.754626274,4.398718834,9.646245003
773,1.546,13.43375587,8.775561333,4.410095215,9.666622162
